user,created_at,text
BrutumF,2020-04-20 23:58:47+00:00,#Americans I present to you a timeline of the stupid shit @realDonaldTrump has said about the #coronavirus in the last few months. 
iTrend360,2020-04-20 23:58:47+00:00,Actress Dayo Amusa Reacts As Numbers Of Coronavirus Patients Increase In Nigeria https://www.trendjamz.com.ng/actress-dayo-amusa-reacts-as-numbers-of-coronavirus-patients-increase-in-nigeria/
JimBOBlbc,2020-04-20 23:58:47+00:00,"Jimmie has shared content with you from MSN https://a.msn.com/r/2/BB12Wokc?m=en-us&amp;ocid=News What failure/Ego worship does @realDonaldTrump GA 18+T cases #coronavirus &amp; 637 deaths, nursing homes??? #WhereAreTheTestKits #NeverBiden #BailoutHumans #GOPDNCFailAmerica #COVID19"
WakingLifeDream,2020-04-20 23:58:47+00:00,"Feb. 28, 2020: “Now the Democrats are politicizing the coronavirus... and this is their new hoax.” - Donald Trump "
MarionGroves,2020-04-20 23:58:46+00:00,Can you believe there is someone who had a worse response to coronavirus than Boris Johnson? | First Dog on the Moon 
MarjiJSherman,2020-04-20 23:58:46+00:00,Would love for you to submit your story to http://mycovidstory.org/submit! We are a #nonprofit capturing what life is/was like during #coronavirus pandemic: 
AGRASSHOPER,2020-04-20 23:58:46+00:00,The 52 most off-the-wall lines from Donald Trump's Sunday night coronavirus briefing https://www.cnn.com/2020/04/20/politics/donald-trump-coronavirus-task-force-sunday/index.html #TRUMP_circus #Scottys_mate #auspol #CLOWN_political_JERKS 16000+. virgin employees #scottyFromMarketing_BS 25 000 000 Americans Unemployed
joeyhaim,2020-04-20 23:58:45+00:00,"Can someone tell me how this coronavirus was designed only to affect the liberal media and no one on the conservative side? Andy Cohen, Chris Cuomo, Stephanopoulos and this ditz.. Just to name a few. "
rfnorfolk,2020-04-20 23:58:45+00:00,#Ontario starts the framework for a gradual return to normalcy: https://globalnews.ca/video/6843480/coronavirus-outbreak-ford-says-ontario-planning-framework-for-future-gradual-measured-and-safe-reopening/ #COVID19 #onpoli #coronavirus
TondanUpadat,2020-04-20 23:58:45+00:00,"According to our own government data available at http://CDC.gov, since the start they've included presumed cases and assumed coronavirus as cause of death. They just changed cause of death to include probable. Local data proves a different story. CDC #'s are too high."
people,2020-04-20 23:58:45+00:00,Sharon Stone Cries as She Remembers Her 'Adopted Grandmother' Who Died from Coronavirus 
WaleBrown4,2020-04-20 23:58:44+00:00,Actress Dayo Amusa Reacts As Numbers Of Coronavirus Patients Increase In Nigeria https://www.trendjamz.com.ng/actress-dayo-amusa-reacts-as-numbers-of-coronavirus-patients-increase-in-nigeria/
hodgestrevor10,2020-04-20 23:58:44+00:00,"The coronavirus has killed more than 40,000 people in the US and it’s only been a few months The flu kills 60,000 people in one year"
sinz54,2020-04-20 23:58:44+00:00,"It turns out that the ""stuff"" was NEVER cheap. We just hadn't factored in all the costs into the price A cheap pair of pants at Walmart: $24.99; coronavirus: no extra charge... 1/"
Diosaqui007,2020-04-20 23:58:44+00:00,CHINA VS. U.S.A: the race for a coronavirus vaccine | 60 Minutes Australia https://youtu.be/ly6pz1_AKiE via @YouTube Interesting
ACLUofLouisiana,2020-04-20 23:58:43+00:00,The medical director and head warden at a Louisiana prison have died from Coronavirus. Failing to decarcerate has devastating consequences for all Louisianans. 
PiePony1,2020-04-20 23:58:43+00:00,Thread by @SamParkerSenate: 1. Wuhan Coronavirus is an engineered offensive bioweapon. You're not being told this by the Mockingbird media he US Gov is directly responsible for the global bioweapons arms race. We've spent somewhere in the neighborhood of… 
masks4all9111,2020-04-20 23:58:43+00:00,We are a corona free house and staying that way
ShustyKO,2020-04-20 23:58:43+00:00,Is this FGC or Coronavirus related? Please don't say FGC...
LYNNSiEE,2020-04-20 23:58:43+00:00,I can’t wait to watch @danieltosh and @SouthPark talk about #coronavirus and #Quarantine
En_truh_pee,2020-04-20 23:58:43+00:00,"Coronavirus Hoax, Ritual Released In The Opening London 2012 Olympics - YouTube WOW!! Over the target. Must watch. #TheGreatAwakening"
Mark252603381,2020-04-20 23:58:42+00:00,Thanks to Obama Biden 3.7 million $CORONA virus research. 
kr3at,2020-04-20 23:58:41+00:00,"Texas reports 364 new cases and 6 new deaths bringing total confirmed cases there to 19,822 and 505 total deaths, with 505 new cases reported today. #CoronaVirus #Covid19 #CoronaVirusOutbreak"
YungZEELEEMD,2020-04-20 23:58:41+00:00,Actress Dayo Amusa Reacts As Numbers Of Coronavirus Patients Increase In Nigeria https://www.trendjamz.com.ng/actress-dayo-amusa-reacts-as-numbers-of-coronavirus-patients-increase-in-nigeria/
Mark90487363,2020-04-20 23:58:41+00:00,"Yeah, some think trump is the ""who "" here unfortunately #Coronavirus "
SamsonOlasupo_,2020-04-20 23:58:41+00:00,Coronavirus will soon stop but it will go gradually and there will be solution to it from every angle.
MarjiJSherman,2020-04-20 23:58:40+00:00,Would love for you to submit your story to http://mycovidstory.org/submit! We are a #nonprofit capturing what life is/was like during #coronavirus pandemic: 
unionhallgener1,2020-04-20 23:58:39+00:00,What Kayleigh McEnany has said about the coronavirus https://youtu.be/YJ1dnDRJOuY via @YouTube. To .. its me President Obama
loiscorrin1,2020-04-20 23:58:39+00:00,Coronavirus Infected 9 People in One Black Family. 3 Died. They Still Have Trouble Getting Tested 
mdslock,2020-04-20 23:58:38+00:00,Inside Boston Medical Center: The heart of the coronavirus storm 
TrendJamzPR,2020-04-20 23:58:38+00:00,Actress Dayo Amusa Reacts As Numbers Of Coronavirus Patients Increase In Nigeria https://www.trendjamz.com.ng/actress-dayo-amusa-reacts-as-numbers-of-coronavirus-patients-increase-in-nigeria/
iMacHead,2020-04-20 23:58:38+00:00,More stupid fucking people. So fucking stupid they are endangering their own lives what’s worse they’re going to come back and infect your lives. —Hundreds of protesters defy coronavirus lockdown orders in Pennsylvania https://nypost.com/2020/04/20/hundreds-of-protesters-defy-lockdown-orders-in-pennsylvania/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons via @nypost
EdwardKaihatsu,2020-04-20 23:58:38+00:00,"It’s official, I no longer have #baggy #clothes. #coronavirus #shutdown #lockdown #quarentine #"
kryptokoi,2020-04-20 23:58:38+00:00,Florida Republicans Demand Miami Herald Fire Columnist for ‘Thin the Ranks‘ Coronavirus Remark #FireFlabiola #HumanScum #MiamiHerald https://www.breitbart.com/the-media/2020/04/20/florida-republicans-demand-miami-herald-fire-columnist-for-thin-the-ranks-coronavirus-remark/ via @BreitbartNews
CapitalViews_,2020-04-20 23:58:37+00:00,"The disruptions are stoking concerns for fresh-meat shortages in grocery stores leaving some farmers without a market for their animals. That’s pushing down prices for hogs and cattle, while making meat more expensive #coronavirus https://finance.yahoo.com/news/iowa-sends-national-guard-troops-225054924.html?soc_src=community&amp;soc_trk=tw via @YahooFinance"
hurricanesohio,2020-04-20 23:58:37+00:00,"Then let the spring sports be played this summer in phase 2. Who’s going to give the seniors back their money for invitations to graduation, cap and gown and prom dresses and etc. Since they didn’t qualify for the Coronavirus stimulus from the federal government."
WaverlyHudson,2020-04-20 23:58:36+00:00,"Agreement on $470B 'phase 3.5' coronavirus stimulus package now imminent, sources say - Fox News https://www.foxnews.com/politics/phase-3-5-coronavirus-stimulus-package-imminent via @GoogleNews"
MarjiJSherman,2020-04-20 23:58:35+00:00,Would love for you to submit your story to http://mycovidstory.org/submit! We are a #nonprofit capturing what life is/was like during #coronavirus pandemic: 
JennJennRN333,2020-04-20 23:58:35+00:00,"Nurses union sues New York state, claims 'grossly inadequate' coronavirus protections https://www.nbcnews.com/news/us-news/nurses-union-sues-new-york-state-claims-grossly-inadequate-coronavirus-n1187941 via @nbcnews"
DanMathewsBooks,2020-04-20 23:58:35+00:00,"Some are saying anyone not taking #coronavirus/#COVID19 seriously: ignoring recommendations, not taking precautions... Are stupid &amp; likely to catch the virus &amp; probably die. Arguing--let them; it's just Natural Selection at work (survival of the... smartest?!) What Say You?"
DebraLindh,2020-04-20 23:58:35+00:00,"Hey, I'm streaming live....come watch on Twitch! https://www.twitch.tv/drdeblindh #twitch #coronavirus #PTSDandBeyond #MentalHealth"
hankehonhsu,2020-04-20 23:58:34+00:00,China rejects Australia's questions on its handling of coronavirus https://www.yahoo.com/news/china-rejects-australias-questions-handling-171028337.html?soc_src=strm&amp;soc_trk=tw 來自 @YahooNews
JerryinCalif,2020-04-20 23:58:34+00:00,Trump invites Cuomo to White House for meeting on coronavirus response 
scifiman02,2020-04-20 23:58:34+00:00,"Lies, Damned Lies and Coronavirus Statistics https://youtu.be/k1trzdmwR2M via @YouTube"
CocoTreasurer,2020-04-20 23:58:33+00:00,"""Coronavirus: WHO warns 'the worst is yet ahead of us' in outbreak"" #Coronavirus "
SwanniOnTV,2020-04-20 23:58:33+00:00,AT&T Wants 'Review' Of Jim Bakker Show After Coronavirus Claim https://tvanswerman.com/2020/04/20/att-wants-review-of-jim-bakker-show-after-coronavirus-claim/ #att
KBCCHANNELTV,2020-04-20 23:58:33+00:00,Coronavirus: Which countries appear to be hitting or passing their peak in coronavirus deaths? | UK News https://www.kbcchannel.tv/2020/04/21/coronavirus-which-nations-seem-to-be-hitting-or-passing-their-height-in-coronavirus-deaths-uk-information/
NewsHour,2020-04-20 23:58:32+00:00,"“We are dealing with a thing called November 3rd.” - In response to a question from @Yamiche about whether he views questions about coronavirus testing shortages as personal attacks, President Trump pointed in part to partisanship and the election. "
Campbellscot,2020-04-20 23:58:32+00:00,If Offit is saying that a vaccine for a corona virus isn’t likely then I’d bet that he is correct. Bill Gates isn’t really making a vaccine. It’s the tracker he wants to get implanted into mankind. I wish I was kidding. But the man openly discusses this. With glee. Sociopath.
paulie_flowers,2020-04-20 23:58:32+00:00,"Several weeks later, I still randomly hear @iamcardib yelling “Corona Virus!” in my mind."
gtlang74,2020-04-20 23:58:32+00:00,#Trumpspeak my base still loves me. The Rest of Us Despise him! Just about everything he's doing is Wrong on So Many Levels. #TrumpCrimesCommission #CrimesAgainHumanity #WhereAreTheTestKits Every #coronavirus death is on his Hands and No One Else. https://twitter.com/RawStory/status/1252375927767457794
ForbesTech,2020-04-20 23:58:31+00:00,"How we dry our hands matters for controlling the spread of coronavirus, new study suggests http://on.forbes.com/601912xk3 By @Neuronarrative"
MarjiJSherman,2020-04-20 23:58:31+00:00,Would love for you to submit your story to http://mycovidstory.org/submit! We are a #nonprofit capturing what life is/was like during #coronavirus pandemic: http://mycovidstory.org/mission
USLibrary1,2020-04-20 23:58:31+00:00,"“We need the voice of poetry in times of change and world-grief. A poem only seeks to add to the world and now seems the time to give,” said Carol Ann Duffy, who leads British poets creating 'living record' of coronavirus "
chinhdangvu,2020-04-20 23:58:31+00:00,Australia Adds Voice to Growing Calls for China Coronavirus Enquiry 
justme_lilly,2020-04-20 23:58:29+00:00,Tracking Down the Origin of the Wuhan Coronavirus https://www.theepochtimes.com/coronavirusfilm via @epochtimes
JpWeezy0341,2020-04-20 23:58:29+00:00,"FACT CHECK: BIDEN WAS THE ONE WHO HAD HELD FOUR RALLIES IN MARCH! SORRY TO FACT CHECK YOU SO CALLED JOURNALIST, BUT RECORD NEEDED TO BE PUT STRAIGHT! ONLY TOOK ME 5 MINUTES TO FIND THAT INFO! YOU GUYS GET PAID TO DO WHAT EXACTLY? #coronavirus "
AmberSchwarting,2020-04-20 23:58:29+00:00,People are seriously protesting about the corona virus right now. 
jak_merriman,2020-04-20 23:58:29+00:00,"The fact I know I won’t return for an awfully long time makes me really want to go back to school. It’s really making me feel like such a nerd, but I’m fine with that being true. #lockdown #coronavirus"
TomthunkitsMind,2020-04-20 23:58:28+00:00,"THIS NOVEL #CORONAVIRUS COVID19 IS THE BEST OF THE WORST. A study has found that it's more contagious than the related viruses which cause SARS &amp; MERS. It's not as fatal, but its reach has already led to more deaths than other related coronaviruses. https://cnn.it/2vJDt4f 03"
javaper,2020-04-20 23:58:28+00:00,Imagine if they had just given 3 or 4 months pay to everyone. Then there wouldn't be people protesting about needing to go back to work and spreading the coronavirus even further.
jlmartin922,2020-04-20 23:58:27+00:00,Kentucky sees highest spike in coronavirus cases after protests against lockdown 
BohemianHarlem,2020-04-20 23:58:27+00:00,𝐍𝐄𝐖 𝐒𝐀𝐋𝐄 𝐄𝐍𝐓𝐄𝐑 𝐏𝐑𝐎𝐌𝐎 𝐂𝐎𝐃𝐄 𝐒𝐓𝐎𝐏𝐂𝐎𝐑𝐎𝐍𝐀 𝐅𝐎𝐑 𝟐𝟓% 𝐎𝐅𝐅 𝐀𝐋𝐋 𝐓𝐄𝐄𝐒 #streetwearclothing #clothingstore #clothing #coronavirus #mensclothing #clothingbrands #covid_19 #heroes #stimuluscheck #quarentine #viral #clothingline #explorepage #fbf
podcastwmenwork,2020-04-20 23:58:27+00:00,Let's carry our weight this crisis. Prevent the walkway from breaking in #coronavirus #TuesdayMotivation
SpeckledBand1,2020-04-20 23:58:26+00:00,But His Body could impact My Body by giving My Body the coronavirus from His Body.
RimaSaini3105,2020-04-20 23:58:25+00:00,Bordering under the corona virus pandemic (Georgie Wemyss and Nira Yuval-Davis) https://acssmigration.wordpress.com/2020/04/20/bordering-under-the-corona-virus-pandemic-georgie-wemyss-and-nira-yuval-davis/ via @wordpressdotcom
Marine0141,2020-04-20 23:58:25+00:00,"Georgia, Tennessee announce plans to reopen some businesses, wind down coronavirus stay-at-home orders "
DrNJNasser,2020-04-20 23:58:25+00:00,Antibody tests suggest that coronavirus infections vastly exceed official counts 
Kamstar15,2020-04-20 23:58:25+00:00,@amazon how can you sell these gloves for 19.99? Seems inflated and these should banned on the amazon site for ripping of customer during coronavirus 
metal_dad,2020-04-20 23:58:24+00:00,Techno-Tyranny: How The US National Security State Is Using Coronavirus To Fulfill An Orwellian Vision https://www.thelastamericanvagabond.com/top-news/techno-tyranny-how-us-national-security-state-using-coronavirus-fulfill-orwellian-vision/ via @TLAVagabond
kyodo_english,2020-04-20 23:58:24+00:00,"With supplies of face masks dwindling due to the spread of the new #coronavirus, many people in Japan have started making their own, boosting sales of sewing machines #COVID19 #CoronavirusJapan"
_barbaracblum,2020-04-20 23:58:24+00:00,"The appeal of the coronavirus nature genre is, in part, its subtle massaging of the human ego. It feeds the fantasy that centuries of environmental abuse can be reversed by an abbreviated period of sacrifice. "
ScrubEustace,2020-04-20 23:58:24+00:00,"Um, what???? 397 tested for coronavirus at Boston homeless shelter. 146 tested positive. Not 1 had any symptoms.... https://disrn.com/news/397-tested-for-coronavirus-at-boston-homeless-shelter-146-tested-positive-not-1-had-any-symptoms via @DisrnNews"
devinnunescon,2020-04-20 23:58:23+00:00,"For context, 2,470,410 have been infected with coronavirus worldwide. That means we have a THIRD of the global cases here in this country. And we have a quarter of the 169,794 deaths."
lecontrarien1,2020-04-20 23:58:23+00:00,Very competent governor Cuomo with NY becoming the epicenter of the Coronavirus infections &amp; death in the world. You’re dilusional
SadieJ98,2020-04-20 23:58:23+00:00,"If u could end corona virus by sacrificing one country, which one would you choose and why Israel???"
jmerlino4,2020-04-20 23:58:22+00:00,"There's alot of stuff this idiot doesn't know, that's why NY is a freaking mess. Cuomo didn't know coronavirus patients are being sent back to nursing homes https://nypost.com/2020/04/20/cuomo-didnt-know-coronavirus-patients-are-being-sent-back-to-nursing-homes/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons via @nypmetro"
strategiedigi,2020-04-20 23:58:22+00:00,COVID-19 #Coronavirus Infographic Data Pack 
47TrendsNG,2020-04-20 23:58:22+00:00,Actress Dayo Amusa Reacts As Numbers Of Coronavirus Patients Increase In Nigeria https://www.trendjamz.com.ng/actress-dayo-amusa-reacts-as-numbers-of-coronavirus-patients-increase-in-nigeria/
GodfreyPlata,2020-04-20 23:58:21+00:00,"“Included are both immediate demands meant for emergency implementation during the Coronavirus crisis, &amp; long-term demands, necessary to eradicate the underlying conditions that are at the root of the disproportionate impact of the public health crisis &amp; economic fallout."" (3/3)"
Gabrielanseo,2020-04-20 23:58:21+00:00,Coronavirus (COVID-19) guidelines for outbreaks in residential care facilities 
LizStewartComic,2020-04-20 23:58:21+00:00,"Get a massage while getting infected with coronavirus at “Droplet Spas” located all across Georgia! You can also get leg day in at “Germ Gyms,” them celebrate by getting a tattoo at “Spit the Virus directly into my Mouth Parlour.” "
StineEckert,2020-04-20 23:58:21+00:00,"#Russia 's new disinformation campaign is less about creating than curating, retweeting &amp; amplifying US cacophony, raising level of confusion &amp; party division; with trolls paying Americans to post on their behalf to hide digital fingerprints. https://nyti.ms/2Xvbdhn #coronavirus"
Cristin36934878,2020-04-20 23:58:19+00:00,"Tyranny is cruel, arbitrary and oppressive. Telling people to stay home for a month to protect everyone from a deadly virus is not tyrannical. It's called leadership. #COVIDIOTS #coronavirus #michiganlockdown"
DeshBanao,2020-04-20 23:58:19+00:00,"“My own mother thought lighting nine candles at 9 pm will kill coronavirus. A doctor's mother! If I can't explain things to her, think about the world.” ⁦@dhruv_rathee⁩ ⁦@IndiaToday⁩ and Journalists busy with hindu-muslim stories"
gavmorris,2020-04-20 23:58:19+00:00,"Of Australia’s total #coronavirus cases, the number of those recovered is now more than double the number of active cases for the first time. #StayHomeAustralia"
EmilyValdezKNX,2020-04-20 23:58:19+00:00,"CSUF spokesperson confirms to me Fall classes will start online, but they will monitor health notices so they can “pivot to other modalities.” #CSUF #FallClasses #Coronavirus #OC @KNX1070"
TrendjamzNG,2020-04-20 23:58:19+00:00,Actress Dayo Amusa Reacts As Numbers Of Coronavirus Patients Increase In Nigeria https://www.trendjamz.com.ng/actress-dayo-amusa-reacts-as-numbers-of-coronavirus-patients-increase-in-nigeria/
marybaunn,2020-04-20 23:58:19+00:00,People really disrespect healthcare workers and disregard every precaution for the Coronavirus/viruses in general and then beg nurses and doctors to help them when they get sick... like WHAT IS WRONG WITH YOU
aace66,2020-04-20 23:58:19+00:00,"Georgia, Tennessee announce plans to reopen some businesses, wind down coronavirus stay-at-home orders https://fxn.ws/3eBJZM5 #FoxNews How will my haircut look if baber stands six feet away. I want to die looking very good so I hope babers are not afraid of me when an coughing"
ashers_art,2020-04-20 23:58:18+00:00,Couple fined for posting old photos during coronavirus lockdown Private they’re watching you 
trumpharmsusall,2020-04-20 23:58:18+00:00,How did the 2nd amendment and guns get twisted into the coronavirus response? What the hell am I missing here?
jamesdeens,2020-04-20 23:58:18+00:00,Claim by Nobel laureate Luc Montagnier that the novel coronavirus is man-made and contains genetic material from HIV is inaccurate..... Claims a Fact Checker https://healthfeedback.org/claimreview/claim-by-nobel-laureate-luc-montagnier-that-the-novel-coronavirus-is-man-made-and-contains-genetic-material-from-hiv-is-inaccurate/ via @HealthFeedback
_ladybugliz,2020-04-20 23:58:18+00:00,"Paying almost $2,000 in random (mandatory) campus fees and not getting half of that back because of coronavirus is super fucking lame."
Independent,2020-04-20 23:58:18+00:00,Editor's letter: The coronavirus dominates my life and work like I've never experienced before 
aamiraltaf71,2020-04-20 23:58:18+00:00,"These morons brought kids along and if they get #coronavirus ,they shouldn’t be allowed to go to hospitals and their employers should deny to pay for their treatments #COVID19 #ProtestLockdown"
Emanuel_M,2020-04-20 23:58:17+00:00,Hi @swedishPM the world urgently needs a vaccine against #COVID19 — but funds are running out. Will you step up support to @CEPIvaccines and @gavi to help eliminate #coronavirus worldwide?
cody_washburn,2020-04-20 23:58:17+00:00,It’s too bad oil doesn’t kill the Coronavirus— people would be hoarding it like toilet paper
MSEAeducators,2020-04-20 23:58:17+00:00,"Join MSEA President Cheryl Bost, MSEA General Counsel Kristy Anderson, and Maryland Senate President Bill Ferguson in a discussion about the coronavirus and its impact on our students, jobs, and schools. Just call 800-303-8193 or 410-968-6079 at 8 p.m. tomorrow, April 21. "
MsHeatherOnline,2020-04-20 23:58:17+00:00,I hope the alto recorder I ordered from Japan arrives some day... it's still stuck in customs because of Coronavirus. But I just got an email from Yamaha that if it doesn't arrive by May 6 they'll refund or replace it. I want it to arrive so I can be like... 
FOX5MedicalTeam,2020-04-20 23:58:16+00:00,"""Los Angeles coronavirus infections 40 times greater than known cases, antibody tests show"" - "
MarsPioneer,2020-04-20 23:58:16+00:00,More than 500 private jets flown into UK from coronavirus hotspots https://metro.co.uk/2020/04/19/500-private-jets-flown-uk-coronavirus-hotspots-12578811/?ito=article.desktop.share.top.twitter via @MetroUK
people_paul,2020-04-20 23:58:16+00:00,"ABC News Says Lockdown Protesters Are Terrorists, Plus David Icke On Air - FULL SHOW 4/20/20 https://banned.video/watch?id=5e9e240ed0f1f400b1231769 #UKlockdown #coronavirusuk #Covid19UK #COVID19 #coronavirus #conservatives #maga #trump2020 #canadalockdown #CanadaCovid19"
KristaRossfe,2020-04-20 23:58:15+00:00,NCSC launches coronavirus cyber security campaign 
FDinkelaker,2020-04-20 23:58:15+00:00,"The number of deaths we know of for certain is like 39,000. We also know that there are people who died without being tested. The 40,000 is an already outdated estimate of how many people ACTUALLY DIED OF CORONAVIRUS."
skiweed01,2020-04-20 23:58:15+00:00,A watchdog out of Trump's grasp unleashes wave of coronavirus audits https://politi.co/2RTrGs7 via @politico
berberu,2020-04-20 23:58:14+00:00,Warnings Australia's far-right could exploit the coronavirus pandemic 
JesseTayVigneux,2020-04-20 23:58:14+00:00,@CaesarsWindsor can we PLEASE get @Travistritt to do another show after all this coronavirus stuff is over? PLEASE PLEASE PLEASE Missed him the last time...
ChicagoBreaking,2020-04-20 23:58:13+00:00,"Amid questions about coronavirus outbreaks at nursing homes, Illinois to ramp up testing "
YDrgwyla,2020-04-20 23:58:12+00:00,Protests Against Coronavirus Measures Are ERUPTING Throughout the World!!! https://youtu.be/0L825XFwmcA via @YouTube
CassiusWatson,2020-04-20 23:58:12+00:00,"#BreakingNews: Jamaica has now surged past 200 Covid-19 Coronavirus cases, after 27 new cases were announced today, at a press conference held at Jamaica House. . A great number of these cases, 122 have now emerged… https://www.instagram.com/p/B_ONHkTBmlt/?igshid=19jrngtm8quvw"
SmartSteps4me,2020-04-20 23:58:12+00:00,"Smart Steps Mobile is a free download, but now you can get premium features until May 1. Free account: https://cmun.it/zfurttir #distancelearning #coupon #coronavirus #edtech #speechlanguage #vocational #roleplay #lifeskills via @commun_it"
CryptoCryptoNe3,2020-04-20 23:58:12+00:00,How Kickstarter Creators Are Coping with the Coronavirus — Kickstarter CRYPTO CRYPTO NEWS - https://cryptocryptonews.com/how-kickstarter-creators-are-coping-with-the-coronavirus-kickstarter-57/
nerdcandylvlup,2020-04-20 23:58:11+00:00,I legitimately felt my anxiety skyrocket when @GovBillLee’s executive order was announced. I don’t want people to get sicker. I don’t want people to die. This is wrong. We should just stay safe at home. We just just be smart. Please. #coronavirus
capable_cripple,2020-04-20 23:58:11+00:00,Makes my blood boil!
smkasman,2020-04-20 23:58:11+00:00,It's definitely related to my foot thing coronavirus. Stay safe!
GerbilNunes,2020-04-20 23:58:11+00:00,"I am tooooo stoned now, and all I can do is convince myself that I have coronavirus. "
SocialMediaWash,2020-04-20 23:58:10+00:00,#coronavirus Not as bad as BC officials thought. #bcpoli #COVIDー19 
sk161119,2020-04-20 23:58:10+00:00,Bro all these problems are caused by fake YouTube channels and what's app messages that spread lies that ppl who die of coronavirus cannot buried because it will contaminate the ground and virus will go into ground water and we will get the virus by drinking water.
dmckinney218,2020-04-20 23:58:10+00:00,"Please do not disrespect the 41,000 people who have died with the Coronavirus just because it hasn't come to your family."
charmage,2020-04-20 23:58:10+00:00,"Georgia, Tennessee announce plans to reopen some businesses, wind down coronavirus stay-at-home orders #FoxNews Fox News shd be so proud, ppl will die.."
KarenChestney,2020-04-20 23:58:10+00:00,We tested all our patients for coronavirus — and found lots of asymptomatic cases 
curiouschicago,2020-04-20 23:58:10+00:00,You'll never go back to your office chair: Life in a post-coronavirus world 
NewsHeraldMI,2020-04-20 23:58:10+00:00,"Hospitals collecting patient data to create coronavirus registry, will help determine best treatments https://bit.ly/3aif9VC"
BydmsM,2020-04-20 23:58:10+00:00,Gospel Topic Essay: Book of Abraham #BYDMS #LDS #Mormons #DankMemes #Utah #CoronaVirus #Corona #COVID https://buff.ly/30OUAwY
RealHowardVega,2020-04-20 23:58:10+00:00,"Thanking all the #essentialworkers and the #military keeping us safe #Coronavirus #quarantinelife @Hell's Kitchen, Manhattan https://www.instagram.com/p/B_OM8QjBWf3/?igshid=xauab5qcvfpb"
trstdtravlr,2020-04-20 23:58:09+00:00,Arizona Border Wall Work Ignites Coronavirus Fears
Leslie_H20,2020-04-20 23:58:09+00:00,Maybe it was related to an earlier version of the corona virus? Or did she have information on Hillary? Or ... ?
ItsJustDyaa_,2020-04-20 23:58:09+00:00,Coronavirus: WHO warns 'the worst is yet ahead of us' in outbreak #Coronavirus 
Patrici15767099,2020-04-20 23:58:09+00:00,Doctor says coronavirus could be spreading through farts – but experts aren’t so sure 
EZLVSZ,2020-04-20 23:58:09+00:00,"Is it asking too much that the journalist should ask questions *only* about the coronavirus? I know Trump is going to Trump, but let's not encourage him."
wajj2020,2020-04-20 23:58:08+00:00,As we all know the majority of people who are suffering from coronavirus are black and brown people. Wondering if he is considering this in his decision. This governor is reckless.
OneWalkwJesus,2020-04-20 23:58:08+00:00,CORONAVIRUS UPDATE: Police using Drones from China; Beer Shortage Soon; ... https://youtu.be/ttNC3fLsNuM via @YouTube #seekTruth
thoolou,2020-04-20 23:58:07+00:00,He doesn't appear to know very much about anything... Cuomo didn't know coronavirus patients are being sent back to nursing homes https://nypost.com/2020/04/20/cuomo-didnt-know-coronavirus-patients-are-being-sent-back-to-nursing-homes/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons via @nypmetro
CekFaktaDulu,2020-04-20 23:58:06+00:00,"Indonesia's total cases so far: 6,760 cases, 590 deaths, 747 recoveries. Total Dunia (WORLDoMeter): 2.478.406 kasus, 170.306 kematian. #Indonesia #COVID19 #COVIDー19 #coronavirus #tetapdirumah #CoronaIndonesia #COVID19indonesia #LawanCovid19 #PSBB #COVID__19 #covidtop"
bistrib,2020-04-20 23:58:06+00:00,"Doosan Bobcat has reopened plants in Bismarck, Gwinner and Wahpeton after a two-week shutdown tied to the coronavirus pandemic. "
northjersey,2020-04-20 23:58:05+00:00,12 coronavirus deaths reported at Preakness Healthcare nursing home in Wayne 
iDougradio,2020-04-20 23:58:04+00:00,Trump Repeatedly Swipes at Republican Maryland Gov. Hogan Over Coronavirus Testing Capacity http://mediaite.com/a/zeevm via @mediaite
Michael84413718,2020-04-20 23:58:04+00:00,Or maybe Joe Joyce heard Dr.Fauci say on Jan 21st that the coronavirus was nothing to worry about Hack! 
megmarieritter,2020-04-20 23:58:04+00:00,Sewer systems are a window into the coronavirus pandemic http://dlvr.it/RV7mTy
pegmeerkatz,2020-04-20 23:58:04+00:00,Why you haven't received your coronavirus stimulus check yet - CNBC https://www.cnbc.com/2020/04/20/why-you-havent-received-your-coronavirus-stimulus-check-yet.html via @GoogleNews
Necromanccerr,2020-04-20 23:58:04+00:00,I hope y’all enjoy Coronavirus. 
candypen001,2020-04-20 23:58:03+00:00,WHO director says politicians who have 'had an easy ride in life' don't understand the gravity of the coronavirus pandemic 
pollfororg,2020-04-20 23:58:03+00:00,Do you have the courage to go and talk when you like someone ? #survivor2020 #crush #like #COVID19 #CoronavirusPandemic #coronavirus #QuarentineLife
gothicshorty_,2020-04-20 23:58:03+00:00, i think this just killed the corona virus 
AdamMilstein,2020-04-20 23:58:03+00:00,"Italy COVID-19? Good news coming from Italy. The increase in coronavirus Covid-19 cases is slowing down (from 6,557 - 3/21 to 2,256 today), the number of the daily deaths is decreasing (from 919 -3/27 to 454 today), and the total daily recoveries going up https://worldometers.info/coronavirus/country/italy/"
